,Q_bar_Orig,H_bar_Orig,P_ger_Orig,P_Cigelka,P_Regetovka,P_bar,day_of_year,hour_of_day
2008-01-06 13:00:00,2.076,156.0,0.435,0.345,0.501,3.2,6,13
2008-01-06 14:00:00,2.075,157.0,0.147,0.164,0.174,3.0,6,14
2008-01-06 15:00:00,2.073,156.0,0.094,0.142,0.158,2.8000000000000003,6,15
2008-01-06 16:00:00,2.072,156.0,0.133,0.102,0.056,2.6,6,16
2008-01-06 17:00:00,2.07,157.0,0.0,0.0,0.011,2.4,6,17
2008-01-06 18:00:00,2.068,157.0,0.0,0.141,0.155,2.2,6,18
2008-01-06 19:00:00,2.067,157.0,0.0,0.12,0.18,2.0,6,19
2008-01-06 20:00:00,2.065,157.0,0.0,0.016,0.191,1.8000000000000003,6,20
2008-01-06 21:00:00,2.064,157.0,0.0,0.0,0.0,1.6000000000000005,6,21
2008-01-06 22:00:00,2.062,157.0,0.0,0.0,0.0,1.4000000000000004,6,22
2008-01-06 23:00:00,2.061,157.0,0.0,0.0,0.0,1.2000000000000002,6,23
2008-01-07 00:00:00,2.059,157.0,0.0,0.0,0.0,1.0,7,0
2008-01-07 01:00:00,2.057,156.0,0.0,0.0,0.0,0.9833333333333333,7,1
2008-01-07 02:00:00,2.056,156.0,0.0,0.0,0.0,0.9666666666666667,7,2
2008-01-07 03:00:00,2.054,156.0,0.0,0.0,0.0,0.95,7,3
2008-01-07 04:00:00,2.053,156.0,0.0,0.0,0.035,0.9333333333333333,7,4
2008-01-07 05:00:00,2.051,156.0,0.0,0.013,0.262,0.9166666666666666,7,5
2008-01-07 06:00:00,2.05,156.0,0.0,0.02,0.028,0.9,7,6
2008-01-07 07:00:00,2.048,156.0,0.0,0.053,0.14,0.8833333333333333,7,7
2008-01-07 08:00:00,2.046,156.0,0.0,0.036,0.203,0.8666666666666667,7,8
2008-01-07 09:00:00,2.045,156.0,0.0,0.389,0.364,0.85,7,9
2008-01-07 10:00:00,2.043,156.0,0.0,0.061,0.182,0.8333333333333334,7,10
2008-01-07 11:00:00,2.042,156.0,0.0,0.0,0.0,0.8166666666666667,7,11
2008-01-07 12:00:00,2.04,156.0,0.0,0.0,0.0,0.8,7,12
2008-01-07 13:00:00,2.039,156.0,0.0,0.0,0.0,0.7833333333333333,7,13
2008-01-07 14:00:00,2.037,156.0,0.0,0.0,0.0,0.7666666666666666,7,14
2008-01-07 15:00:00,2.035,156.0,0.0,0.046,0.0,0.75,7,15
2008-01-07 16:00:00,2.034,156.0,0.0,0.117,0.0,0.7333333333333334,7,16
2008-01-07 17:00:00,2.032,156.0,0.0,0.023,0.0,0.7166666666666667,7,17
2008-01-07 18:00:00,2.031,155.0,0.0,0.0,0.0,0.7,7,18
2008-01-07 19:00:00,2.029,155.0,0.0,0.0,0.0,0.6833333333333333,7,19
2008-01-07 20:00:00,2.028,155.0,0.0,0.0,0.0,0.6666666666666667,7,20
2008-01-07 21:00:00,2.026,155.0,0.62,0.399,0.143,0.65,7,21
2008-01-07 22:00:00,2.025,155.0,1.67,1.236,1.032,0.6333333333333333,7,22
2008-01-07 23:00:00,2.023,155.0,0.138,0.067,0.395,0.6166666666666667,7,23
2008-01-08 00:00:00,2.021,155.0,0.225,0.209,0.737,0.6,8,0
2008-01-08 01:00:00,2.02,155.0,0.059,0.157,0.265,0.575,8,1
2008-01-08 02:00:00,2.018,155.0,0.0,0.0,0.049,0.5499999999999999,8,2
2008-01-08 03:00:00,2.017,155.0,0.0,0.0,0.005,0.525,8,3
2008-01-08 04:00:00,2.015,155.0,0.0,0.0,0.111,0.5,8,4
2008-01-08 05:00:00,2.014,155.0,0.0,0.0,0.048,0.475,8,5
2008-01-08 06:00:00,2.012,155.0,0.0,0.0,0.0,0.44999999999999996,8,6
2008-01-08 07:00:00,2.01,155.0,0.0,0.0,0.0,0.425,8,7
2008-01-08 08:00:00,2.009,155.0,0.0,0.0,0.0,0.4,8,8
2008-01-08 09:00:00,2.007,155.0,0.0,0.0,0.0,0.375,8,9
2008-01-08 10:00:00,2.006,155.0,0.0,0.147,0.0,0.35,8,10
2008-01-08 11:00:00,2.004,155.0,0.0,0.086,0.0,0.325,8,11
2008-01-08 12:00:00,2.003,154.0,0.0,0.187,2.05,0.3,8,12
2008-01-08 13:00:00,2.001,154.0,0.0,0.0,0.785,0.275,8,13
2008-01-08 14:00:00,1.999,155.0,0.0,0.026,0.092,0.25,8,14
2008-01-08 15:00:00,1.998,155.0,0.058,0.404,0.539,0.22500000000000003,8,15
2008-01-08 16:00:00,1.996,155.0,0.012,0.0,0.01,0.2,8,16
2008-01-08 17:00:00,1.995,155.0,0.0,0.0,0.0,0.175,8,17
2008-01-08 18:00:00,1.993,155.0,0.0,0.0,0.0,0.15000000000000002,8,18
2008-01-08 19:00:00,1.992,155.0,0.0,0.0,0.0,0.125,8,19
2008-01-08 20:00:00,1.99,155.0,0.0,0.0,0.0,0.10000000000000003,8,20
2008-01-08 21:00:00,1.989,154.0,0.0,0.0,0.0,0.07500000000000007,8,21
2008-01-08 22:00:00,1.987,154.0,0.0,0.0,0.0,0.050000000000000044,8,22
2008-01-08 23:00:00,1.985,154.0,0.0,0.0,0.0,0.025000000000000022,8,23
2008-01-09 00:00:00,1.984,154.0,0.0,0.0,0.0,0.0,9,0
2008-01-09 01:00:00,1.982,154.0,0.0,0.0,0.0,0.0,9,1
2008-01-09 02:00:00,1.981,154.0,0.0,0.0,0.0,0.0,9,2
2008-01-09 03:00:00,1.979,154.0,0.0,0.0,0.0,0.0,9,3
2008-01-09 04:00:00,1.978,154.0,0.0,0.0,0.0,0.0,9,4
2008-01-09 05:00:00,1.976,154.0,0.0,0.0,0.0,0.0,9,5
2008-01-09 06:00:00,1.974,154.0,0.0,0.038,0.0,0.0,9,6
2008-01-09 07:00:00,1.973,154.0,0.0,0.0,0.0,0.0,9,7
2008-01-09 08:00:00,1.971,154.0,0.0,0.0,0.0,0.0,9,8
2008-01-09 09:00:00,1.97,154.0,0.0,0.0,0.0,0.0,9,9
2008-01-09 10:00:00,1.968,154.0,0.0,0.104,0.0,0.0,9,10
2008-01-09 11:00:00,1.967,154.0,0.0,0.191,0.0,0.0,9,11
2008-01-09 12:00:00,1.965,154.0,0.0,0.033,0.0,0.0,9,12
2008-01-09 13:00:00,1.963,154.0,0.0,0.0,0.0,0.0,9,13
2008-01-09 14:00:00,1.962,154.0,0.0,0.0,0.0,0.0,9,14
2008-01-09 15:00:00,1.96,154.0,0.0,0.057,0.0,0.0,9,15
2008-01-09 16:00:00,1.959,154.0,0.0,0.0,0.0,0.0,9,16
2008-01-09 17:00:00,1.957,154.0,0.0,0.0,0.0,0.0,9,17
2008-01-09 18:00:00,1.956,154.0,0.0,0.059,0.0,0.0,9,18
2008-01-09 19:00:00,1.954,154.0,0.028,0.059,0.0,0.0,9,19
2008-01-09 20:00:00,1.952,154.0,0.0,0.088,0.0,0.0,9,20
2008-01-09 21:00:00,1.951,154.0,0.0,0.0,0.0,0.0,9,21
2008-01-09 22:00:00,1.949,154.0,0.0,0.0,0.0,0.0,9,22
2008-01-09 23:00:00,1.948,154.0,0.0,0.0,0.0,0.0,9,23
2008-01-10 00:00:00,1.946,154.0,0.0,0.0,0.0,0.0,10,0
2008-01-10 01:00:00,1.945,154.0,0.0,0.013,0.0,0.0,10,1
2008-01-10 02:00:00,1.943,154.0,0.0,0.015,0.0,0.0,10,2
2008-01-10 03:00:00,1.942,154.0,0.0,0.0,0.0,0.0,10,3
2008-01-10 04:00:00,1.94,154.0,0.0,0.0,0.0,0.0,10,4
2008-01-10 05:00:00,1.938,154.0,0.0,0.0,0.0,0.0,10,5
2008-01-10 06:00:00,1.937,154.0,0.0,0.0,0.0,0.0,10,6
2008-01-10 07:00:00,1.935,154.0,0.077,0.173,0.256,0.0,10,7
2008-01-10 08:00:00,1.934,154.0,0.003,0.0,0.094,0.0,10,8
2008-01-10 09:00:00,1.932,154.0,0.0,0.077,0.0,0.0,10,9
2008-01-10 10:00:00,1.931,154.0,0.0,0.206,0.093,0.0,10,10
2008-01-10 11:00:00,1.929,154.0,0.0,0.101,0.023,0.0,10,11
2008-01-10 12:00:00,1.927,154.0,0.0,0.0,0.0,0.0,10,12
2008-01-10 13:00:00,1.926,154.0,0.0,0.06,0.0,0.0,10,13
2008-01-10 14:00:00,1.924,154.0,0.0,0.0,0.0,0.0,10,14
2008-01-10 15:00:00,1.923,154.0,0.0,0.075,0.0,0.0,10,15
2008-01-10 16:00:00,1.921,154.0,0.0,0.0,0.0,0.0,10,16
2008-01-10 17:00:00,1.92,154.0,0.0,0.0,0.0,0.0,10,17
2008-01-10 18:00:00,1.918,154.0,0.0,0.0,0.0,0.0,10,18
2008-01-10 19:00:00,1.916,154.0,0.0,0.0,0.0,0.0,10,19
2008-01-10 20:00:00,1.915,154.0,0.0,0.0,0.0,0.0,10,20
2008-01-10 21:00:00,1.913,154.0,0.0,0.0,0.0,0.0,10,21
2008-01-10 22:00:00,1.912,154.0,0.0,0.0,0.0,0.0,10,22
2008-01-10 23:00:00,1.91,154.0,0.0,0.0,0.0,0.0,10,23
2008-01-11 00:00:00,1.909,154.0,0.0,0.02,0.0,0.0,11,0
2008-01-11 01:00:00,1.907,154.0,0.0,0.0,0.0,0.0,11,1
2008-01-11 02:00:00,1.906,154.0,0.0,0.0,0.0,0.0,11,2
2008-01-11 03:00:00,1.904,154.0,0.0,0.0,0.0,0.0,11,3
2008-01-11 04:00:00,1.902,154.0,0.0,0.0,0.0,0.0,11,4
2008-01-11 05:00:00,1.901,154.0,0.0,0.0,0.0,0.0,11,5
2008-01-11 06:00:00,1.899,153.0,0.0,0.0,0.0,0.0,11,6
2008-01-11 07:00:00,1.898,154.0,0.0,0.0,0.0,0.0,11,7
2008-01-11 08:00:00,1.896,154.0,0.0,0.0,0.0,0.0,11,8
2008-01-11 09:00:00,1.895,154.0,0.0,0.0,0.0,0.0,11,9
2008-01-11 10:00:00,1.893,154.0,0.0,0.0,0.0,0.0,11,10
2008-01-11 11:00:00,1.891,154.0,0.0,0.0,0.0,0.0,11,11
2008-01-11 12:00:00,1.89,154.0,0.0,0.0,0.0,0.0,11,12
2008-01-11 13:00:00,1.888,154.0,0.0,0.0,0.0,0.0,11,13
2008-01-11 14:00:00,1.887,154.0,0.0,0.0,0.0,0.0,11,14
2008-01-11 15:00:00,1.885,154.0,0.0,0.0,0.0,0.0,11,15
2008-01-11 16:00:00,1.884,154.0,0.0,0.029,0.0,0.0,11,16
2008-01-11 17:00:00,1.882,154.0,0.0,0.0,0.0,0.0,11,17
2008-01-11 18:00:00,1.88,154.0,0.0,0.0,0.0,0.0,11,18
2008-01-11 19:00:00,1.879,154.0,0.0,0.0,0.0,0.0,11,19
2008-01-11 20:00:00,1.877,154.0,0.0,0.0,0.0,0.0,11,20
2008-01-11 21:00:00,1.876,154.0,0.0,0.0,0.0,0.0,11,21
2008-01-11 22:00:00,1.874,154.0,0.017,0.092,0.0,0.0,11,22
2008-01-11 23:00:00,1.873,153.0,0.0,0.134,0.0,0.0,11,23
2008-01-12 00:00:00,1.871,153.0,0.0,0.158,0.0,0.0,12,0
2008-01-12 01:00:00,1.869,153.0,0.0,0.0,0.0,0.0,12,1
2008-01-12 02:00:00,1.868,153.0,0.0,0.0,0.0,0.0,12,2
2008-01-12 03:00:00,1.866,152.0,0.0,0.0,0.0,0.0,12,3
2008-01-12 04:00:00,1.865,152.0,0.021,0.0,0.0,0.0,12,4
2008-01-12 05:00:00,1.863,152.0,0.0,0.0,0.0,0.0,12,5
2008-01-12 06:00:00,1.862,152.0,0.0,0.0,0.0,0.0,12,6
2008-01-12 07:00:00,1.86,151.0,0.0,0.0,0.0,0.0,12,7
2008-01-12 08:00:00,1.859,152.0,0.0,0.078,0.0,0.0,12,8
2008-01-12 09:00:00,1.857,151.0,0.0,0.13,0.022,0.0,12,9
2008-01-12 10:00:00,1.855,151.0,0.0,0.323,0.0,0.0,12,10
2008-01-12 11:00:00,1.854,151.0,0.0,0.07,0.0,0.0,12,11
2008-01-12 12:00:00,1.852,152.0,0.0,0.09,0.0,0.0,12,12
2008-01-12 13:00:00,1.851,151.0,0.021,0.0,0.0,0.0,12,13
2008-01-12 14:00:00,1.849,151.0,0.0,0.035,0.0,0.0,12,14
2008-01-12 15:00:00,1.848,151.0,0.0,0.0,0.0,0.0,12,15
2008-01-12 16:00:00,1.846,151.0,0.0,0.06,0.0,0.0,12,16
2008-01-12 17:00:00,1.844,151.0,0.0,0.0,0.0,0.0,12,17
2008-01-12 18:00:00,1.843,151.0,0.022,0.0,0.0,0.0,12,18
2008-01-12 19:00:00,1.841,151.0,0.0,0.0,0.022,0.0,12,19
2008-01-12 20:00:00,1.84,151.0,0.0,0.0,0.0,0.0,12,20
2008-01-12 21:00:00,1.838,151.0,0.0,0.0,0.0,0.0,12,21
2008-01-12 22:00:00,1.837,151.0,0.0,0.0,0.0,0.0,12,22
2008-01-12 23:00:00,1.835,151.0,0.0,0.0,0.0,0.0,12,23
2008-01-13 00:00:00,1.833,151.0,0.0,0.0,0.06,0.0,13,0
2008-01-13 01:00:00,1.832,151.0,0.0,0.0,0.0,0.0,13,1
2008-01-13 02:00:00,1.83,151.0,0.0,0.0,0.0,0.0,13,2
2008-01-13 03:00:00,1.829,151.0,0.0,0.0,0.0,0.0,13,3
2008-01-13 04:00:00,1.827,151.0,0.0,0.0,0.0,0.0,13,4
2008-01-13 05:00:00,1.826,151.0,0.0,0.0,0.0,0.0,13,5
2008-01-13 06:00:00,1.824,151.0,0.0,0.0,0.0,0.0,13,6
2008-01-13 07:00:00,1.822,151.0,0.0,0.0,0.0,0.0,13,7
2008-01-13 08:00:00,1.821,151.0,0.06,0.0,0.0,0.0,13,8
2008-01-13 09:00:00,1.819,151.0,0.0,0.021,0.0,0.0,13,9
2008-01-13 10:00:00,1.818,151.0,0.0,0.0,0.0,0.0,13,10
2008-01-13 11:00:00,1.816,151.0,0.0,0.0,0.0,0.0,13,11
2008-01-13 12:00:00,1.815,151.0,0.0,0.031,0.0,0.0,13,12
2008-01-13 13:00:00,1.813,151.0,0.0,0.0,0.0,0.0,13,13
2008-01-13 14:00:00,1.812,151.0,0.0,0.0,0.0,0.0,13,14
2008-01-13 15:00:00,1.81,151.0,0.0,0.0,0.0,0.0,13,15
2008-01-13 16:00:00,1.808,151.0,0.0,0.02,0.0,0.0,13,16
2008-01-13 17:00:00,1.807,151.0,0.0,0.074,0.0,0.0,13,17
2008-01-13 18:00:00,1.805,151.0,0.0,0.094,0.023,0.0,13,18
2008-01-13 19:00:00,1.804,151.0,0.0,0.083,0.0,0.0,13,19
2008-01-13 20:00:00,1.802,151.0,0.0,0.06,0.0,0.0,13,20
2008-01-13 21:00:00,1.801,151.0,0.0,0.0,0.0,0.0,13,21
2008-01-13 22:00:00,1.799,151.0,0.0,0.014,0.0,0.0,13,22
2008-01-13 23:00:00,1.797,151.0,0.0,0.0,0.0,0.0,13,23
2008-01-14 00:00:00,1.796,151.0,0.0,0.0,0.0,0.0,14,0
2008-01-14 01:00:00,1.794,151.0,0.0,0.0,0.0,0.0,14,1
2008-01-14 02:00:00,1.793,151.0,0.0,0.027,0.0,0.0,14,2
2008-01-14 03:00:00,1.791,151.0,0.0,0.0,0.0,0.0,14,3
2008-01-14 04:00:00,1.832,151.0,0.0,0.0,0.0,0.0,14,4
2008-01-14 05:00:00,1.832,151.0,0.0,0.0,0.0,0.0,14,5
2008-01-14 06:00:00,1.832,151.0,0.0,0.0,0.0,0.0,14,6
2008-01-14 07:00:00,1.64,150.0,0.0,0.0,0.021,0.0,14,7
2008-01-14 08:00:00,1.64,150.0,0.0,0.0,0.006,0.0,14,8
2008-01-14 09:00:00,1.64,150.0,0.0,0.0,0.0,0.0,14,9
2008-01-14 10:00:00,1.64,150.0,0.0,0.167,0.0,0.0,14,10
2008-01-14 11:00:00,1.64,150.0,0.0,0.001,0.0,0.0,14,11
2008-01-14 12:00:00,1.64,150.0,0.0,0.131,0.0,0.0,14,12
2008-01-14 13:00:00,1.64,150.0,0.0,0.15,0.0,0.0,14,13
2008-01-14 14:00:00,1.832,151.0,0.0,0.0,0.0,0.0,14,14
2008-01-14 15:00:00,1.832,151.0,0.0,0.064,0.0,0.0,14,15
2008-01-14 16:00:00,1.832,151.0,0.0,0.0,0.0,0.0,14,16
2008-01-14 17:00:00,1.832,151.0,0.0,0.0,0.0,0.0,14,17
2008-01-14 18:00:00,1.832,151.0,0.0,0.0,0.0,0.0,14,18
2008-01-14 19:00:00,1.832,151.0,0.0,0.032,0.0,0.0,14,19
2008-01-14 20:00:00,1.832,151.0,0.0,0.0,0.0,0.0,14,20
2008-01-14 21:00:00,1.832,151.0,0.0,0.0,0.0,0.0,14,21
2008-01-14 22:00:00,1.64,150.0,0.0,0.0,0.0,0.0,14,22
2008-01-14 23:00:00,1.64,150.0,0.0,0.0,0.0,0.0,14,23
2008-01-15 00:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,0
2008-01-15 01:00:00,1.64,150.0,0.0,0.0,0.0,0.0,15,1
2008-01-15 02:00:00,1.64,150.0,0.0,0.036,0.0,0.0,15,2
2008-01-15 03:00:00,1.64,150.0,0.0,0.0,0.0,0.0,15,3
2008-01-15 04:00:00,1.64,150.0,0.0,0.0,0.0,0.0,15,4
2008-01-15 05:00:00,1.64,150.0,0.0,0.0,0.0,0.0,15,5
2008-01-15 06:00:00,1.64,150.0,0.0,0.0,0.0,0.0,15,6
2008-01-15 07:00:00,1.64,150.0,0.0,0.0,0.0,0.0,15,7
2008-01-15 08:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,8
2008-01-15 09:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,9
2008-01-15 10:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,10
2008-01-15 11:00:00,1.64,150.0,0.0,0.0,0.0,0.0,15,11
2008-01-15 12:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,12
2008-01-15 13:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,13
2008-01-15 14:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,14
2008-01-15 15:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,15
2008-01-15 16:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,16
2008-01-15 17:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,17
2008-01-15 18:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,18
2008-01-15 19:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,19
2008-01-15 20:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,20
2008-01-15 21:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,21
2008-01-15 22:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,22
2008-01-15 23:00:00,1.832,151.0,0.0,0.0,0.0,0.0,15,23
2008-01-16 00:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,0
2008-01-16 01:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,1
2008-01-16 02:00:00,1.832,151.0,0.03,0.0,0.0,0.0,16,2
2008-01-16 03:00:00,1.832,151.0,0.001,0.0,0.0,0.0,16,3
2008-01-16 04:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,4
2008-01-16 05:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,5
2008-01-16 06:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,6
2008-01-16 07:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,7
2008-01-16 08:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,8
2008-01-16 09:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,9
2008-01-16 10:00:00,1.64,150.0,0.0,0.0,0.0,0.0,16,10
2008-01-16 11:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,11
2008-01-16 12:00:00,1.832,151.0,0.0,0.08,0.0,0.0,16,12
2008-01-16 13:00:00,1.832,151.0,0.0,0.005,0.0,0.0,16,13
2008-01-16 14:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,14
2008-01-16 15:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,15
2008-01-16 16:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,16
2008-01-16 17:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,17
2008-01-16 18:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,18
2008-01-16 19:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,19
2008-01-16 20:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,20
2008-01-16 21:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,21
2008-01-16 22:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,22
2008-01-16 23:00:00,1.832,151.0,0.0,0.0,0.0,0.0,16,23
2008-01-17 00:00:00,1.832,151.0,0.0,0.0,0.0,0.0,17,0
2008-01-17 01:00:00,1.832,151.0,0.0,0.0,0.0,0.016666666666666666,17,1
2008-01-17 02:00:00,1.832,151.0,0.0,0.0,0.0,0.03333333333333333,17,2
2008-01-17 03:00:00,1.832,151.0,0.0,0.0,0.0,0.05,17,3
2008-01-17 04:00:00,1.832,151.0,0.0,0.0,0.0,0.06666666666666667,17,4
2008-01-17 05:00:00,1.832,151.0,0.0,0.0,0.0,0.08333333333333333,17,5
2008-01-17 06:00:00,1.832,151.0,0.0,0.0,0.0,0.1,17,6
2008-01-17 07:00:00,1.832,151.0,0.0,0.0,0.0,0.11666666666666667,17,7
2008-01-17 08:00:00,1.832,151.0,0.054,0.075,0.0,0.13333333333333333,17,8
2008-01-17 09:00:00,1.832,151.0,0.0,0.0,0.0,0.15,17,9
2008-01-17 10:00:00,1.832,151.0,0.0,0.0,0.0,0.16666666666666666,17,10
2008-01-17 11:00:00,1.832,151.0,0.0,0.093,0.0,0.18333333333333332,17,11
2008-01-17 12:00:00,1.64,150.0,0.0,0.08,0.0,0.2,17,12
2008-01-17 13:00:00,1.64,150.0,0.0,0.0,0.0,0.21666666666666667,17,13
2008-01-17 14:00:00,1.64,150.0,0.0,0.046,0.0,0.23333333333333334,17,14
2008-01-17 15:00:00,1.64,150.0,0.0,0.0,0.0,0.25,17,15
2008-01-17 16:00:00,1.64,150.0,0.023,0.0,0.0,0.26666666666666666,17,16
2008-01-17 17:00:00,1.64,150.0,0.0,0.0,0.0,0.2833333333333333,17,17
2008-01-17 18:00:00,1.64,150.0,0.0,0.0,0.0,0.3,17,18
2008-01-17 19:00:00,1.64,150.0,0.0,0.0,0.0,0.31666666666666665,17,19
2008-01-17 20:00:00,1.64,150.0,0.0,0.0,0.0,0.3333333333333333,17,20
2008-01-17 21:00:00,1.64,150.0,0.0,0.0,0.0,0.35,17,21
2008-01-17 22:00:00,2.024,152.0,0.0,0.0,0.0,0.36666666666666664,17,22
2008-01-17 23:00:00,2.024,152.0,0.0,0.0,0.0,0.3833333333333333,17,23
2008-01-18 00:00:00,2.024,152.0,0.0,0.0,0.0,0.4,18,0
2008-01-18 01:00:00,2.024,152.0,0.0,0.0,0.0,0.5875,18,1
2008-01-18 02:00:00,2.024,152.0,0.0,0.098,0.0,0.775,18,2
2008-01-18 03:00:00,2.024,152.0,0.0,0.0,0.0,0.9625,18,3
2008-01-18 04:00:00,2.024,152.0,0.0,0.0,0.0,1.15,18,4
2008-01-18 05:00:00,1.832,151.0,0.0,0.0,0.0,1.3375,18,5
2008-01-18 06:00:00,1.832,151.0,0.0,0.0,0.0,1.525,18,6
2008-01-18 07:00:00,1.832,151.0,0.0,0.0,0.0,1.7125,18,7
2008-01-18 08:00:00,1.832,151.0,0.0,0.0,0.0,1.9,18,8
2008-01-18 09:00:00,1.832,151.0,0.0,0.0,0.0,2.0875,18,9
2008-01-18 10:00:00,1.832,151.0,0.0,0.0,0.0,2.275,18,10
2008-01-18 11:00:00,1.832,151.0,0.0,0.0,0.016,2.4625,18,11
2008-01-18 12:00:00,1.832,151.0,0.0,0.0,0.0,2.65,18,12
2008-01-18 13:00:00,1.832,151.0,0.0,0.103,0.0,2.8375,18,13
2008-01-18 14:00:00,1.832,151.0,0.0,0.042,0.0,3.025,18,14
2008-01-18 15:00:00,1.64,150.0,0.0,0.0,0.0,3.2125,18,15
2008-01-18 16:00:00,1.832,151.0,0.0,0.0,0.0,3.4,18,16
2008-01-18 17:00:00,1.832,151.0,0.0,0.0,0.0,3.5875,18,17
2008-01-18 18:00:00,1.832,151.0,0.068,0.0,0.078,3.775,18,18
2008-01-18 19:00:00,1.832,151.0,0.0,0.0,0.008,3.9625,18,19
2008-01-18 20:00:00,1.832,151.0,0.0,0.0,0.06,4.15,18,20
2008-01-18 21:00:00,1.832,151.0,0.0,0.0,0.0,4.3375,18,21
2008-01-18 22:00:00,1.832,151.0,0.0,0.0,0.0,4.525,18,22
2008-01-18 23:00:00,2.024,152.0,0.0,0.0,0.0,4.7125,18,23
2008-01-19 00:00:00,2.024,152.0,0.0,0.0,0.0,4.9,19,0
2008-01-19 01:00:00,2.024,152.0,0.0,0.0,0.0,4.754166666666667,19,1
2008-01-19 02:00:00,2.024,152.0,0.0,0.0,0.0,4.608333333333333,19,2
2008-01-19 03:00:00,2.024,152.0,0.0,0.0,0.0,4.4625,19,3
2008-01-19 04:00:00,2.024,152.0,0.0,0.0,0.0,4.316666666666667,19,4
2008-01-19 05:00:00,2.024,152.0,0.0,0.0,0.0,4.170833333333333,19,5
2008-01-19 06:00:00,2.216,153.0,0.0,0.0,0.0,4.025,19,6
2008-01-19 07:00:00,2.216,153.0,0.0,0.0,0.0,3.879166666666667,19,7
2008-01-19 08:00:00,2.216,153.0,0.0,0.0,0.0,3.7333333333333334,19,8
2008-01-19 09:00:00,2.216,153.0,0.234,0.047,0.0,3.5875000000000004,19,9
2008-01-19 10:00:00,2.216,153.0,0.845,0.938,0.981,3.441666666666667,19,10
2008-01-19 11:00:00,2.216,153.0,0.545,0.796,0.907,3.2958333333333334,19,11
2008-01-19 12:00:00,2.216,153.0,0.267,0.54,0.669,3.1500000000000004,19,12
2008-01-19 13:00:00,2.216,153.0,0.131,0.45,0.361,3.004166666666667,19,13
2008-01-19 14:00:00,2.216,153.0,0.46,0.44,0.619,2.8583333333333334,19,14
2008-01-19 15:00:00,2.216,153.0,0.082,0.111,0.138,2.7125000000000004,19,15
2008-01-19 16:00:00,2.024,152.0,0.091,0.294,0.503,2.566666666666667,19,16
2008-01-19 17:00:00,2.216,153.0,0.016,0.137,0.473,2.4208333333333334,19,17
2008-01-19 18:00:00,2.216,153.0,0.227,0.238,0.563,2.2750000000000004,19,18
2008-01-19 19:00:00,2.216,153.0,0.116,0.0,0.655,2.129166666666667,19,19
2008-01-19 20:00:00,2.216,153.0,0.169,0.154,0.587,1.9833333333333334,19,20
2008-01-19 21:00:00,2.216,153.0,0.17,0.0,0.044,1.8375000000000004,19,21
2008-01-19 22:00:00,2.408,154.0,0.0,0.0,0.057,1.6916666666666669,19,22
2008-01-19 23:00:00,2.408,154.0,0.042,0.137,0.269,1.5458333333333334,19,23
2008-01-20 00:00:00,2.408,154.0,0.364,0.913,0.871,1.4,20,0
2008-01-20 01:00:00,2.408,154.0,0.801,0.588,0.687,1.3416666666666666,20,1
2008-01-20 02:00:00,2.408,154.0,0.06,0.045,0.0,1.2833333333333332,20,2
2008-01-20 03:00:00,2.408,154.0,0.109,0.254,0.326,1.2249999999999999,20,3
2008-01-20 04:00:00,2.6,155.0,0.027,0.006,0.075,1.1666666666666665,20,4
2008-01-20 05:00:00,2.6,155.0,0.0,0.571,0.415,1.1083333333333334,20,5
2008-01-20 06:00:00,2.6,155.0,0.0,1.181,0.65,1.0499999999999998,20,6
