,H_bar,Q_bar,T_bar,P_bar,H_kam,Q_kam,T_kam,Q_bar_Orig,H_bar_Orig,P_ger_Orig,P_Cigelka,P_Regetovka,day_of_year,hour_of_day
2008-01-02 23:00:00,153.95833333333334,2.192706597222216,0.1805555555555552,0.0,95.0,0.4065920138888889,0.0,2.211,153.0,0.0,0.067,0.0,2,23
2008-01-03 00:00:00,154.0,2.19129166666666,0.183333333333333,0.0,95.0,0.40275,0.0,2.209,153.0,0.0,0.243,0.0,3,0
2008-01-03 01:00:00,154.04166666666666,2.1897274305555494,0.18472222222222187,0.0,94.95833333333333,0.4024583333333333,0.0,2.208,153.0,0.0,0.126,0.0,3,1
2008-01-03 02:00:00,154.08333333333334,2.1881631944444386,0.18611111111111073,0.0,94.91666666666667,0.4021666666666667,0.0,2.206,155.0,0.0,0.326,0.0,3,2
2008-01-03 03:00:00,154.125,2.186598958333328,0.1874999999999996,0.0,94.875,0.401875,0.0,2.205,154.0,0.0,0.375,0.0,3,3
2008-01-03 04:00:00,154.16666666666666,2.185034722222217,0.1888888888888885,0.0,94.83333333333333,0.40158333333333335,0.0,2.203,154.0,0.0,0.383,0.0,3,4
2008-01-03 05:00:00,154.20833333333334,2.183470486111106,0.19027777777777738,0.0,94.79166666666667,0.40129166666666666,0.0,2.201,154.0,0.0,0.558,0.0,3,5
2008-01-03 06:00:00,154.25,2.181906249999995,0.19166666666666624,0.0,94.75,0.401,0.0,2.2,154.0,0.0,0.2,0.0,3,6
2008-01-03 07:00:00,154.29166666666666,2.1803420138888843,0.19305555555555512,0.0,94.70833333333333,0.40070833333333333,0.0,2.198,154.0,0.0,0.133,0.0,3,7
2008-01-03 08:00:00,154.33333333333334,2.1787777777777735,0.194444444444444,0.0,94.66666666666667,0.40041666666666664,0.0,2.197,154.0,0.0,0.744,0.0,3,8
2008-01-03 09:00:00,154.375,2.1772135416666627,0.19583333333333286,0.0,94.625,0.400125,0.0,2.195,154.0,0.0,1.105,0.0,3,9
2008-01-03 10:00:00,154.41666666666666,2.175649305555552,0.19722222222222174,0.0,94.58333333333333,0.3998333333333333,0.0,2.194,154.0,0.0,0.234,0.0,3,10
2008-01-03 11:00:00,154.45833333333334,2.174085069444441,0.19861111111111063,0.0,94.54166666666667,0.3995416666666667,0.0,2.192,154.0,0.0,2.044,0.0,3,11
2008-01-03 12:00:00,154.5,2.17252083333333,0.1999999999999995,0.0,94.5,0.39925,0.0,2.191,154.0,0.0,3.144,0.0,3,12
2008-01-03 13:00:00,154.54166666666666,2.170956597222219,0.20138888888888837,0.0,94.45833333333333,0.3989583333333333,0.0,2.189,154.0,0.0,1.239,0.0,3,13
2008-01-03 14:00:00,154.58333333333334,2.1693923611111083,0.20277777777777725,0.0,94.41666666666667,0.39866666666666667,0.0,2.187,154.0,0.0,0.051,0.0,3,14
2008-01-03 15:00:00,154.625,2.1678281249999976,0.20416666666666614,0.0,94.375,0.398375,0.0,2.186,155.0,0.0,0.066,0.0,3,15
2008-01-03 16:00:00,154.66666666666666,2.1662638888888868,0.205555555555555,0.0,94.33333333333333,0.39808333333333334,0.0,2.184,155.0,0.0,0.024,0.041,3,16
2008-01-03 17:00:00,154.70833333333334,2.164699652777776,0.20694444444444388,0.0,94.29166666666667,0.39779166666666665,0.0,2.183,154.0,0.0,0.025,0.0,3,17
2008-01-03 18:00:00,154.75,2.163135416666665,0.20833333333333276,0.0,94.25,0.39749999999999996,0.0,2.181,154.0,0.0,0.019,0.0,3,18
2008-01-03 19:00:00,154.79166666666666,2.1615711805555544,0.20972222222222164,0.0,94.20833333333333,0.39720833333333333,0.0,2.18,154.0,0.0,0.012,0.0,3,19
2008-01-03 20:00:00,154.83333333333334,2.1600069444444436,0.2111111111111105,0.0,94.16666666666667,0.39691666666666664,0.0,2.178,154.0,0.0,0.023,0.0,3,20
2008-01-03 21:00:00,154.875,2.1584427083333324,0.21249999999999938,0.0,94.125,0.396625,0.0,2.176,153.0,0.0,0.0,0.0,3,21
2008-01-03 22:00:00,154.91666666666666,2.1568784722222216,0.21388888888888827,0.0,94.08333333333333,0.3963333333333333,0.0,2.175,153.0,0.0,0.0,0.0,3,22
2008-01-03 23:00:00,154.95833333333334,2.155314236111111,0.21527777777777712,0.0,94.04166666666667,0.3960416666666667,0.0,2.173,153.0,0.0,0.0,0.0,3,23
2008-01-04 00:00:00,155.0,2.15375,0.216666666666666,0.0,94.0,0.39575,0.0,2.172,153.0,0.0,0.0,0.0,4,0
2008-01-04 01:00:00,155.25,2.1521822916666666,0.2159722222222216,0.020833333333333332,94.16666666666667,0.3954756944444444,0.0,2.17,153.0,0.0,0.0,0.0,4,1
2008-01-04 02:00:00,155.5,2.150614583333333,0.21527777777777718,0.041666666666666664,94.33333333333333,0.39520138888888884,0.0,2.169,154.0,0.0,0.0,0.0,4,2
2008-01-04 03:00:00,155.75,2.149046875,0.21458333333333277,0.0625,94.5,0.39492708333333326,0.0,2.167,155.0,0.0,0.0,0.0,4,3
2008-01-04 04:00:00,156.0,2.147479166666667,0.21388888888888835,0.08333333333333333,94.66666666666667,0.39465277777777763,0.0,2.165,155.0,0.0,0.0,0.0,4,4
2008-01-04 05:00:00,156.25,2.1459114583333334,0.21319444444444394,0.10416666666666666,94.83333333333333,0.39437847222222205,0.0,2.164,156.0,0.0,0.0,0.0,4,5
2008-01-04 06:00:00,156.5,2.14434375,0.21249999999999952,0.125,95.0,0.3941041666666665,0.0,2.162,157.0,0.0,0.0,0.0,4,6
2008-01-04 07:00:00,156.75,2.1427760416666666,0.21180555555555508,0.14583333333333331,95.16666666666667,0.3938298611111109,0.0,2.161,158.0,0.0,0.031,0.0,4,7
2008-01-04 08:00:00,157.0,2.141208333333333,0.21111111111111067,0.16666666666666666,95.33333333333333,0.3935555555555553,0.0,2.159,158.0,0.0,0.012,0.0,4,8
2008-01-04 09:00:00,157.25,2.139640625,0.21041666666666625,0.1875,95.5,0.39328124999999975,0.0,2.158,159.0,0.0,0.0,0.0,4,9
2008-01-04 10:00:00,157.5,2.1380729166666668,0.20972222222222184,0.20833333333333331,95.66666666666667,0.3930069444444442,0.0,2.156,160.0,0.0,0.07,0.0,4,10
2008-01-04 11:00:00,157.75,2.1365052083333333,0.20902777777777742,0.22916666666666666,95.83333333333333,0.3927326388888886,0.0,2.155,159.0,0.0,0.073,0.0,4,11
2008-01-04 12:00:00,158.0,2.1349375,0.208333333333333,0.25,96.0,0.392458333333333,0.0,2.153,157.0,0.0,0.126,0.0,4,12
2008-01-04 13:00:00,158.25,2.1333697916666665,0.2076388888888886,0.2708333333333333,96.16666666666667,0.3921840277777774,0.0,2.151,155.0,0.0,0.05,0.0,4,13
2008-01-04 14:00:00,157.59,2.131802083333333,0.20694444444444418,0.29166666666666663,96.33333333333333,0.3919097222222218,0.0,2.15,153.0,0.0,0.0,0.0,4,14
2008-01-04 15:00:00,155.53,2.1302343749999997,0.20624999999999977,0.3125,96.5,0.39163541666666624,0.0,2.148,151.0,0.0,0.082,0.0,4,15
2008-01-04 16:00:00,155.53,2.1286666666666667,0.20555555555555535,0.3333333333333333,96.66666666666667,0.39136111111111066,0.0,2.147,151.0,0.0,0.0,0.0,4,16
2008-01-04 17:00:00,154.5,2.1270989583333333,0.20486111111111094,0.35416666666666663,96.83333333333333,0.3910868055555551,0.0,2.145,150.0,0.0,0.0,0.0,4,17
2008-01-04 18:00:00,154.5,2.12553125,0.2041666666666665,0.375,97.0,0.3908124999999995,0.0,2.144,150.0,0.0,0.0,0.0,4,18
2008-01-04 19:00:00,155.53,2.1239635416666665,0.20347222222222208,0.3958333333333333,97.16666666666667,0.39053819444444393,0.0,2.142,151.0,0.0,0.0,0.0,4,19
2008-01-04 20:00:00,157.59,2.122395833333333,0.20277777777777767,0.41666666666666663,97.33333333333333,0.3902638888888883,0.0,2.14,153.0,0.0,0.0,0.0,4,20
2008-01-04 21:00:00,159.65,2.120828125,0.20208333333333325,0.4375,97.5,0.3899895833333327,0.0,2.139,155.0,0.0,0.0,0.0,4,21
2008-01-04 22:00:00,160.5,2.1192604166666666,0.20138888888888884,0.4583333333333333,97.66666666666667,0.38971527777777715,0.0,2.137,157.0,0.0,0.0,0.0,4,22
2008-01-04 23:00:00,160.75,2.1176927083333332,0.20069444444444443,0.47916666666666663,97.83333333333333,0.38944097222222157,0.0,2.136,159.0,0.0,0.0,0.0,4,23
2008-01-05 00:00:00,161.0,2.116125,0.2,0.5,98.0,0.389166666666666,0.0,2.134,160.0,0.0,0.0,0.0,5,0
2008-01-05 01:00:00,160.83333333333334,2.1145607638888886,0.20277777777777775,0.7208333333333333,97.95833333333333,0.3888836805555549,0.0,2.133,162.0,0.0,0.0,0.0,5,1
2008-01-05 02:00:00,160.66666666666666,2.1129965277777774,0.20555555555555552,0.9416666666666667,97.91666666666667,0.38860069444444384,0.0,2.131,162.0,0.0,0.0,0.0,5,2
2008-01-05 03:00:00,160.5,2.111432291666666,0.20833333333333326,1.1625,97.875,0.38831770833333273,0.0,2.129,163.0,0.0,0.043,0.0,5,3
2008-01-05 04:00:00,160.33333333333334,2.109868055555555,0.211111111111111,1.3833333333333333,97.83333333333333,0.3880347222222217,0.0,2.128,164.0,0.0,0.0,0.0,5,4
2008-01-05 05:00:00,160.16666666666666,2.1083038194444437,0.21388888888888877,1.6041666666666665,97.79166666666667,0.3877517361111106,0.0,2.126,164.0,0.0,0.0,0.0,5,5
2008-01-05 06:00:00,160.0,2.1067395833333324,0.2166666666666665,1.825,97.75,0.3874687499999995,0.0,2.125,164.0,0.0,0.0,0.0,5,6
2008-01-05 07:00:00,159.83333333333334,2.105175347222221,0.21944444444444425,2.0458333333333334,97.70833333333333,0.3871857638888884,0.0,2.123,164.0,0.0,0.0,0.0,5,7
2008-01-05 08:00:00,159.66666666666666,2.10361111111111,0.22222222222222202,2.2666666666666666,97.66666666666667,0.3869027777777773,0.0,2.122,164.0,0.0,0.05,0.0,5,8
2008-01-05 09:00:00,159.5,2.1020468749999988,0.22499999999999976,2.4875,97.625,0.38661979166666627,0.0,2.12,164.0,0.0,0.0,0.0,5,9
2008-01-05 10:00:00,159.33333333333334,2.1004826388888875,0.2277777777777775,2.708333333333333,97.58333333333333,0.38633680555555516,0.0,2.118,163.0,0.0,0.0,0.0,5,10
2008-01-05 11:00:00,159.16666666666666,2.0989184027777763,0.23055555555555526,2.9291666666666667,97.54166666666667,0.3860538194444441,0.0,2.117,161.0,0.0,0.0,0.0,5,11
2008-01-05 12:00:00,159.0,2.0973541666666646,0.233333333333333,3.15,97.5,0.385770833333333,0.0,2.115,160.0,0.0,0.064,0.0,5,12
2008-01-05 13:00:00,158.83333333333334,2.0957899305555534,0.23611111111111074,3.370833333333333,97.45833333333333,0.3854878472222219,0.0,2.114,159.0,0.0,0.0,0.0,5,13
2008-01-05 14:00:00,158.66666666666666,2.094225694444442,0.23888888888888848,3.591666666666667,97.41666666666667,0.38520486111111085,0.0,2.112,158.0,0.0,0.0,0.0,5,14
2008-01-05 15:00:00,158.5,2.092661458333331,0.24166666666666625,3.8125,97.375,0.38492187499999975,0.0,2.111,158.0,0.0,0.0,0.0,5,15
2008-01-05 16:00:00,158.33333333333334,2.0910972222222197,0.244444444444444,4.033333333333333,97.33333333333333,0.3846388888888887,0.0,2.109,158.0,0.0,0.0,0.0,5,16
2008-01-05 17:00:00,158.16666666666666,2.0895329861111085,0.24722222222222173,4.254166666666666,97.29166666666667,0.3843559027777776,0.0,2.108,158.0,0.0,0.0,0.0,5,17
2008-01-05 18:00:00,158.0,2.0879687499999973,0.2499999999999995,4.475,97.25,0.38407291666666654,0.0,2.106,158.0,0.0,0.0,0.0,5,18
2008-01-05 19:00:00,157.83333333333334,2.086404513888886,0.25277777777777727,4.695833333333333,97.20833333333333,0.38378993055555544,0.0,2.104,158.0,0.021,0.0,0.0,5,19
2008-01-05 20:00:00,157.66666666666666,2.084840277777775,0.255555555555555,4.916666666666666,97.16666666666667,0.38350694444444433,0.0,2.103,158.0,0.018,0.0,0.0,5,20
2008-01-05 21:00:00,157.5,2.0832760416666636,0.25833333333333275,5.1375,97.125,0.3832239583333333,0.0,2.101,158.0,0.0,0.0,0.0,5,21
2008-01-05 22:00:00,157.33333333333334,2.0817118055555524,0.2611111111111105,5.358333333333333,97.08333333333333,0.3829409722222222,0.0,2.1,158.0,0.0,0.0,0.0,5,22
2008-01-05 23:00:00,157.16666666666666,2.080147569444441,0.26388888888888823,5.579166666666667,97.04166666666667,0.3826579861111111,0.0,2.098,158.0,0.0,0.0,0.0,5,23
2008-01-06 00:00:00,157.0,2.07858333333333,0.266666666666666,5.8,97.0,0.382375,0.0,2.097,158.0,0.0,0.0,0.0,6,0
2008-01-06 01:00:00,156.95833333333334,2.0770156249999965,0.2644097222222216,5.6,97.0,0.38209375,0.0,2.095,157.0,0.0,0.0,0.0,6,1
2008-01-06 02:00:00,156.91666666666666,2.075447916666663,0.2621527777777772,5.3999999999999995,97.0,0.3818125,0.0,2.093,157.0,0.0,0.0,0.0,6,2
2008-01-06 03:00:00,156.875,2.07388020833333,0.25989583333333277,5.2,97.0,0.38153125,0.0,2.092,157.0,0.0,0.0,0.0,6,3
2008-01-06 04:00:00,156.83333333333334,2.0723124999999967,0.2576388888888883,5.0,97.0,0.38125000000000003,0.0,2.09,157.0,0.126,0.0,0.0,6,4
2008-01-06 05:00:00,156.79166666666666,2.0707447916666633,0.2553819444444439,4.8,97.0,0.38096875,0.0,2.089,157.0,0.0,0.0,0.0,6,5
2008-01-06 06:00:00,156.75,2.06917708333333,0.2531249999999995,4.6,97.0,0.3806875,0.0,2.087,157.0,0.0,0.0,0.0,6,6
2008-01-06 07:00:00,156.70833333333334,2.0676093749999964,0.2508680555555551,4.4,97.0,0.38040625,0.0,2.086,157.0,0.0,0.0,0.028,6,7
2008-01-06 08:00:00,156.66666666666666,2.0660416666666634,0.24861111111111067,4.2,97.0,0.380125,0.0,2.084,156.0,0.036,0.0,0.0,6,8
2008-01-06 09:00:00,156.625,2.06447395833333,0.24635416666666624,4.0,97.0,0.37984375000000004,0.0,2.082,156.0,0.045,0.0,0.0,6,9
2008-01-06 10:00:00,156.58333333333334,2.0629062499999966,0.24409722222222183,3.8,97.0,0.3795625,0.0,2.081,156.0,0.416,0.0,0.627,6,10
2008-01-06 11:00:00,156.54166666666666,2.061338541666663,0.24184027777777742,3.6,97.0,0.37928125,0.0,2.079,156.0,0.738,0.385,0.521,6,11
2008-01-06 12:00:00,156.5,2.0597708333333298,0.23958333333333298,3.4,97.0,0.379,0.0,2.078,156.0,0.47,0.253,0.362,6,12
2008-01-06 13:00:00,156.45833333333334,2.058203124999997,0.23732638888888857,3.2,97.0,0.37871875,0.0,2.076,156.0,0.435,0.345,0.501,6,13
2008-01-06 14:00:00,156.41666666666666,2.0566354166666634,0.23506944444444416,3.0,97.0,0.3784375,0.0,2.075,157.0,0.147,0.164,0.174,6,14
2008-01-06 15:00:00,156.375,2.05506770833333,0.23281249999999976,2.8000000000000003,97.0,0.37815624999999997,0.0,2.073,156.0,0.094,0.142,0.158,6,15
2008-01-06 16:00:00,156.33333333333334,2.0534999999999966,0.23055555555555532,2.6,97.0,0.377875,0.0,2.072,156.0,0.133,0.102,0.056,6,16
2008-01-06 17:00:00,156.29166666666666,2.0519322916666636,0.2282986111111109,2.4,97.0,0.37759375,0.0,2.07,157.0,0.0,0.0,0.011,6,17
2008-01-06 18:00:00,156.25,2.05036458333333,0.2260416666666665,2.2,97.0,0.3773125,0.0,2.068,157.0,0.0,0.141,0.155,6,18
2008-01-06 19:00:00,156.20833333333334,2.0487968749999967,0.22378472222222207,2.0,97.0,0.37703125,0.0,2.067,157.0,0.0,0.12,0.18,6,19
2008-01-06 20:00:00,156.16666666666666,2.0472291666666633,0.22152777777777766,1.8000000000000003,97.0,0.37675,0.0,2.065,157.0,0.0,0.016,0.191,6,20
2008-01-06 21:00:00,156.125,2.04566145833333,0.21927083333333325,1.6000000000000005,97.0,0.37646875,0.0,2.064,157.0,0.0,0.0,0.0,6,21
2008-01-06 22:00:00,156.08333333333334,2.044093749999997,0.21701388888888884,1.4000000000000004,97.0,0.3761875,0.0,2.062,157.0,0.0,0.0,0.0,6,22
2008-01-06 23:00:00,156.04166666666666,2.0425260416666635,0.2147569444444444,1.2000000000000002,97.0,0.37590625,0.0,2.061,157.0,0.0,0.0,0.0,6,23
2008-01-07 00:00:00,156.0,2.04095833333333,0.2125,1.0,97.0,0.375625,0.0,2.059,157.0,0.0,0.0,0.0,7,0
2008-01-07 01:00:00,155.95833333333334,2.039392361111108,0.21041666666666667,0.9833333333333333,96.95833333333333,0.3753489583333333,0.0,2.057,156.0,0.0,0.0,0.0,7,1
2008-01-07 02:00:00,155.91666666666666,2.037826388888886,0.20833333333333331,0.9666666666666667,96.91666666666667,0.37507291666666664,0.0,2.056,156.0,0.0,0.0,0.0,7,2
2008-01-07 03:00:00,155.875,2.036260416666664,0.20625,0.95,96.875,0.374796875,0.0,2.054,156.0,0.0,0.0,0.0,7,3
2008-01-07 04:00:00,155.83333333333334,2.0346944444444417,0.20416666666666666,0.9333333333333333,96.83333333333333,0.3745208333333333,0.0,2.053,156.0,0.0,0.0,0.035,7,4
2008-01-07 05:00:00,155.79166666666666,2.0331284722222196,0.20208333333333334,0.9166666666666666,96.79166666666667,0.37424479166666663,0.0,2.051,156.0,0.0,0.013,0.262,7,5
2008-01-07 06:00:00,155.75,2.0315624999999975,0.2,0.9,96.75,0.37396874999999996,0.0,2.05,156.0,0.0,0.02,0.028,7,6
2008-01-07 07:00:00,155.70833333333334,2.0299965277777754,0.19791666666666666,0.8833333333333333,96.70833333333333,0.37369270833333335,0.0,2.048,156.0,0.0,0.053,0.14,7,7
2008-01-07 08:00:00,155.66666666666666,2.0284305555555533,0.19583333333333333,0.8666666666666667,96.66666666666667,0.3734166666666667,0.0,2.046,156.0,0.0,0.036,0.203,7,8
2008-01-07 09:00:00,155.625,2.026864583333331,0.19375,0.85,96.625,0.373140625,0.0,2.045,156.0,0.0,0.389,0.364,7,9
2008-01-07 10:00:00,155.58333333333334,2.025298611111109,0.19166666666666665,0.8333333333333334,96.58333333333333,0.37286458333333333,0.0,2.043,156.0,0.0,0.061,0.182,7,10
2008-01-07 11:00:00,155.54166666666666,2.023732638888887,0.18958333333333333,0.8166666666666667,96.54166666666667,0.37258854166666666,0.0,2.042,156.0,0.0,0.0,0.0,7,11
2008-01-07 12:00:00,155.5,2.0221666666666653,0.1875,0.8,96.5,0.3723125,0.0,2.04,156.0,0.0,0.0,0.0,7,12
2008-01-07 13:00:00,155.45833333333334,2.0206006944444432,0.18541666666666667,0.7833333333333333,96.45833333333333,0.3720364583333333,0.0,2.039,156.0,0.0,0.0,0.0,7,13
2008-01-07 14:00:00,155.41666666666666,2.019034722222221,0.18333333333333335,0.7666666666666666,96.41666666666667,0.37176041666666665,0.0,2.037,156.0,0.0,0.0,0.0,7,14
2008-01-07 15:00:00,155.375,2.017468749999999,0.18125,0.75,96.375,0.371484375,0.0,2.035,156.0,0.0,0.046,0.0,7,15
2008-01-07 16:00:00,155.33333333333334,2.015902777777777,0.17916666666666667,0.7333333333333334,96.33333333333333,0.3712083333333333,0.0,2.034,156.0,0.0,0.117,0.0,7,16
2008-01-07 17:00:00,155.29166666666666,2.014336805555555,0.17708333333333334,0.7166666666666667,96.29166666666667,0.37093229166666664,0.0,2.032,156.0,0.0,0.023,0.0,7,17
2008-01-07 18:00:00,155.25,2.0127708333333327,0.175,0.7,96.25,0.37065625,0.0,2.031,155.0,0.0,0.0,0.0,7,18
2008-01-07 19:00:00,155.20833333333334,2.0112048611111106,0.17291666666666666,0.6833333333333333,96.20833333333333,0.37038020833333335,0.0,2.029,155.0,0.0,0.0,0.0,7,19
2008-01-07 20:00:00,155.16666666666666,2.0096388888888885,0.17083333333333334,0.6666666666666667,96.16666666666667,0.3701041666666667,0.0,2.028,155.0,0.0,0.0,0.0,7,20
2008-01-07 21:00:00,155.125,2.0080729166666664,0.16875,0.65,96.125,0.369828125,0.0,2.026,155.0,0.62,0.399,0.143,7,21
2008-01-07 22:00:00,155.08333333333334,2.0065069444444443,0.16666666666666669,0.6333333333333333,96.08333333333333,0.36955208333333334,0.0,2.025,155.0,1.67,1.236,1.032,7,22
2008-01-07 23:00:00,155.04166666666666,2.0049409722222222,0.16458333333333333,0.6166666666666667,96.04166666666667,0.36927604166666667,0.0,2.023,155.0,0.138,0.067,0.395,7,23
2008-01-08 00:00:00,155.0,2.003375,0.1625,0.6,96.0,0.369,0.0,2.021,155.0,0.225,0.209,0.737,8,0
2008-01-08 01:00:00,154.95833333333334,2.0018090277777776,0.16614583333333333,0.575,95.95833333333333,0.3687100694444444,0.0,2.02,155.0,0.059,0.157,0.265,8,1
2008-01-08 02:00:00,154.91666666666666,2.000243055555555,0.16979166666666667,0.5499999999999999,95.91666666666667,0.3684201388888888,0.0,2.018,155.0,0.0,0.0,0.049,8,2
2008-01-08 03:00:00,154.875,1.9986770833333325,0.1734375,0.525,95.875,0.36813020833333326,0.0,2.017,155.0,0.0,0.0,0.005,8,3
2008-01-08 04:00:00,154.83333333333334,1.9971111111111102,0.17708333333333334,0.5,95.83333333333333,0.36784027777777767,0.0,2.015,155.0,0.0,0.0,0.111,8,4
2008-01-08 05:00:00,154.79166666666666,1.9955451388888876,0.18072916666666666,0.475,95.79166666666667,0.3675503472222221,0.0,2.014,155.0,0.0,0.0,0.048,8,5
2008-01-08 06:00:00,154.75,1.993979166666665,0.184375,0.44999999999999996,95.75,0.3672604166666665,0.0,2.012,155.0,0.0,0.0,0.0,8,6
2008-01-08 07:00:00,154.70833333333334,1.9924131944444425,0.18802083333333333,0.425,95.70833333333333,0.3669704861111109,0.0,2.01,155.0,0.0,0.0,0.0,8,7
2008-01-08 08:00:00,154.66666666666666,1.99084722222222,0.19166666666666668,0.4,95.66666666666667,0.36668055555555534,0.0,2.009,155.0,0.0,0.0,0.0,8,8
2008-01-08 09:00:00,154.625,1.9892812499999977,0.1953125,0.375,95.625,0.36639062499999975,0.0,2.007,155.0,0.0,0.0,0.0,8,9
2008-01-08 10:00:00,154.58333333333334,1.9877152777777751,0.19895833333333335,0.35,95.58333333333333,0.36610069444444415,0.0,2.006,155.0,0.0,0.147,0.0,8,10
2008-01-08 11:00:00,154.54166666666666,1.9861493055555526,0.20260416666666667,0.325,95.54166666666667,0.36581076388888856,0.0,2.004,155.0,0.0,0.086,0.0,8,11
2008-01-08 12:00:00,154.5,1.98458333333333,0.20625,0.3,95.5,0.36552083333333296,0.0,2.003,154.0,0.0,0.187,2.05,8,12
2008-01-08 13:00:00,154.45833333333334,1.9830173611111075,0.20989583333333334,0.275,95.45833333333333,0.3652309027777774,0.0,2.001,154.0,0.0,0.0,0.785,8,13
2008-01-08 14:00:00,154.41666666666666,1.981451388888885,0.21354166666666666,0.25,95.41666666666667,0.3649409722222218,0.0,1.999,155.0,0.0,0.026,0.092,8,14
2008-01-08 15:00:00,154.375,1.9798854166666624,0.2171875,0.22500000000000003,95.375,0.36465104166666623,0.0,1.998,155.0,0.058,0.404,0.539,8,15
2008-01-08 16:00:00,154.33333333333334,1.97831944444444,0.22083333333333333,0.2,95.33333333333333,0.36436111111111064,0.0,1.996,155.0,0.012,0.0,0.01,8,16
2008-01-08 17:00:00,154.29166666666666,1.9767534722222175,0.22447916666666667,0.175,95.29166666666667,0.3640711805555551,0.0,1.995,155.0,0.0,0.0,0.0,8,17
2008-01-08 18:00:00,154.25,1.975187499999995,0.228125,0.15000000000000002,95.25,0.3637812499999995,0.0,1.993,155.0,0.0,0.0,0.0,8,18
2008-01-08 19:00:00,154.20833333333334,1.9736215277777724,0.23177083333333331,0.125,95.20833333333333,0.3634913194444439,0.0,1.992,155.0,0.0,0.0,0.0,8,19
2008-01-08 20:00:00,154.16666666666666,1.97205555555555,0.23541666666666666,0.10000000000000003,95.16666666666667,0.3632013888888883,0.0,1.99,155.0,0.0,0.0,0.0,8,20
2008-01-08 21:00:00,154.125,1.9704895833333276,0.2390625,0.07500000000000007,95.125,0.3629114583333327,0.0,1.989,154.0,0.0,0.0,0.0,8,21
2008-01-08 22:00:00,154.08333333333334,1.968923611111105,0.24270833333333333,0.050000000000000044,95.08333333333333,0.3626215277777772,0.0,1.987,154.0,0.0,0.0,0.0,8,22
2008-01-08 23:00:00,154.04166666666666,1.9673576388888825,0.24635416666666665,0.025000000000000022,95.04166666666667,0.3623315972222216,0.0,1.985,154.0,0.0,0.0,0.0,8,23
2008-01-09 00:00:00,154.0,1.96579166666666,0.25,0.0,95.0,0.362041666666666,0.0,1.984,154.0,0.0,0.0,0.0,9,0
2008-01-09 01:00:00,154.0,1.9642256944444378,0.24895833333333334,0.0,95.0,0.3617725694444438,0.0022569444444444416,1.982,154.0,0.0,0.0,0.0,9,1
2008-01-09 02:00:00,154.0,1.9626597222222157,0.24791666666666667,0.0,95.0,0.36150347222222157,0.004513888888888883,1.981,154.0,0.0,0.0,0.0,9,2
2008-01-09 03:00:00,154.0,1.9610937499999936,0.246875,0.0,95.0,0.36123437499999933,0.006770833333333325,1.979,154.0,0.0,0.0,0.0,9,3
2008-01-09 04:00:00,154.0,1.9595277777777715,0.24583333333333335,0.0,95.0,0.36096527777777715,0.009027777777777767,1.978,154.0,0.0,0.0,0.0,9,4
2008-01-09 05:00:00,154.0,1.9579618055555494,0.24479166666666666,0.0,95.0,0.36069618055555497,0.011284722222222208,1.976,154.0,0.0,0.0,0.0,9,5
2008-01-09 06:00:00,154.0,1.9563958333333273,0.24375,0.0,95.0,0.36042708333333273,0.01354166666666665,1.974,154.0,0.0,0.038,0.0,9,6
2008-01-09 07:00:00,154.0,1.9548298611111055,0.24270833333333333,0.0,95.0,0.3601579861111105,0.01579861111111109,1.973,154.0,0.0,0.0,0.0,9,7
2008-01-09 08:00:00,154.0,1.9532638888888834,0.24166666666666667,0.0,95.0,0.3598888888888883,0.018055555555555533,1.971,154.0,0.0,0.0,0.0,9,8
2008-01-09 09:00:00,154.0,1.9516979166666613,0.240625,0.0,95.0,0.35961979166666613,0.020312499999999976,1.97,154.0,0.0,0.0,0.0,9,9
2008-01-09 10:00:00,154.0,1.9501319444444392,0.23958333333333334,0.0,95.0,0.3593506944444439,0.022569444444444416,1.968,154.0,0.0,0.104,0.0,9,10
2008-01-09 11:00:00,154.0,1.948565972222217,0.23854166666666668,0.0,95.0,0.35908159722222166,0.024826388888888856,1.967,154.0,0.0,0.191,0.0,9,11
2008-01-09 12:00:00,154.0,1.946999999999995,0.2375,0.0,95.0,0.3588124999999995,0.0270833333333333,1.965,154.0,0.0,0.033,0.0,9,12
2008-01-09 13:00:00,154.0,1.9454340277777729,0.23645833333333333,0.0,95.0,0.3585434027777773,0.029340277777777743,1.963,154.0,0.0,0.0,0.0,9,13
2008-01-09 14:00:00,154.0,1.9438680555555508,0.23541666666666666,0.0,95.0,0.35827430555555506,0.03159722222222218,1.962,154.0,0.0,0.0,0.0,9,14
2008-01-09 15:00:00,154.0,1.9423020833333287,0.234375,0.0,95.0,0.3580052083333328,0.03385416666666662,1.96,154.0,0.0,0.057,0.0,9,15
2008-01-09 16:00:00,154.0,1.9407361111111066,0.23333333333333334,0.0,95.0,0.35773611111111064,0.036111111111111066,1.959,154.0,0.0,0.0,0.0,9,16
2008-01-09 17:00:00,154.0,1.9391701388888845,0.23229166666666667,0.0,95.0,0.35746701388888846,0.03836805555555551,1.957,154.0,0.0,0.0,0.0,9,17
2008-01-09 18:00:00,154.0,1.9376041666666626,0.23125,0.0,95.0,0.3571979166666662,0.04062499999999995,1.956,154.0,0.0,0.059,0.0,9,18
